Frame,Visibility,X,Y
2826,-1,1079,191
2827,-1,1074,196
2828,-1,1082,225
2829,-1,1093,237
2830,-1,1100,273
2831,-1,1106,320
2832,-1,1110,354
2833,-1,1119,392
2834,-1,1125,430
2835,-1,1129,484
2836,-1,1137,554
2837,-1,1134,624
2838,-1,1138,689
2839,-1,1146,743
2840,-1,1151,785
2841,-1,1155,797
2842,-1,1166,805
2843,-1,1176,814
2844,-1,1185,821
2845,-1,1198,841
2846,-1,1209,855
2847,-1,1219,876
2848,-1,1230,898
2849,-1,1239,921
2850,-1,1249,956
2851,-1,1260,984
2852,-1,952,749
2853,-1,255,186
2854,-1,230,191
2855,-1,206,194
2856,-1,563,274
2857,-1,550,207
2858,-1,556,179
2859,-1,601,158
2860,-1,614,210
2861,-1,681,307
2862,-1,768,281
2863,-1,871,283
2864,-1,914,268
2865,-1,915,268
2866,-1,915,268
2867,-1,915,268
2868,-1,915,268
2869,-1,915,268
2870,-1,976,272
2871,-1,1048,278
2872,-1,1149,291
2873,-1,1178,285
2874,-1,1187,303
2875,-1,1213,324
2876,-1,1245,346
2877,-1,1258,360
2878,-1,1272,362
2879,-1,1284,364
2880,-1,1282,367
2881,-1,1270,373
2882,-1,1249,368
2883,-1,1216,390
2884,-1,1181,400
2885,-1,1129,378
2886,-1,1086,350
2887,-1,1048,325
2888,-1,964,282
2889,-1,915,268
2890,-1,915,268
2891,-1,915,268
2892,-1,915,268
2893,-1,915,268
2894,-1,915,268
2895,-1,915,268
2896,-1,915,268
2897,-1,915,268
2898,-1,915,268
2899,-1,915,268
2900,-1,886,305
2901,-1,838,317
2902,-1,803,297
2903,-1,817,195
2904,-1,868,218
2905,-1,875,233
2906,-1,851,263
2907,-1,836,310
2908,-1,796,376
2909,-1,727,441
2910,-1,665,493
2911,-1,600,546
2912,-1,575,595
2913,-1,575,610
2914,-1,576,607
2915,-1,634,577
2916,-1,673,505
2917,-1,740,440
2918,-1,795,387
2919,-1,859,355
2920,-1,885,313
2921,-1,915,268
2922,-1,915,268
2923,-1,915,268
2924,-1,915,268
2925,-1,915,268
2926,-1,915,268
2927,-1,915,268
2928,-1,915,268
2929,-1,915,268
2930,-1,915,268
2931,-1,915,268
2932,-1,915,268
2933,-1,915,268
2934,-1,915,268
2935,-1,915,268
2936,-1,915,268
2937,-1,915,268
2938,-1,915,268
2939,-1,915,268
2940,-1,915,268
2941,-1,915,268
2942,-1,915,268
2943,-1,915,268
2944,-1,915,268
2945,-1,915,268
2946,-1,915,268
2947,-1,915,268
2948,-1,848,282
2949,-1,754,319
2950,-1,675,333
2951,-1,624,376
2952,-1,527,374
2953,-1,443,372
2954,-1,384,396
2955,-1,354,399
2956,-1,353,383
2957,-1,326,375
2958,-1,322,370
2959,-1,319,364
2960,-1,315,360
2961,-1,315,358
2962,-1,315,354
2963,-1,315,354
2964,-1,318,354
2965,-1,384,355
2966,-1,400,352
2967,-1,434,354
2968,-1,487,354
2969,-1,563,380
2970,-1,648,363
2971,-1,738,319
2972,-1,839,309
2973,-1,907,282
2974,-1,915,268
2975,-1,915,268
2976,-1,915,268
2977,-1,915,268
2978,-1,915,268
2979,-1,915,268
2980,-1,915,268
2981,-1,915,268
2982,-1,915,268
2983,-1,915,268
2984,-1,915,268
2985,-1,915,268
2986,-1,915,268
2987,-1,915,268
2988,-1,915,268
2989,-1,915,268
2990,-1,915,268
2991,-1,915,268
2992,-1,915,268
2993,-1,915,268
2994,-1,915,268
2995,-1,915,268
2996,-1,915,268
2997,-1,915,268
2998,-1,915,268
2999,-1,1041,341
3000,-1,1114,355
3001,-1,1180,425
3002,-1,1185,513
3003,-1,1232,534
3004,-1,1273,569
3005,-1,1312,600
3006,-1,1327,618
3007,-1,1335,630
3008,-1,1335,632
3009,-1,1309,585
3010,-1,1284,541
3011,-1,1256,503
3012,-1,1228,465
3013,-1,1200,435
3014,-1,1176,406
3015,-1,1151,375
3016,-1,1129,355
3017,-1,1108,336
3018,-1,1086,317
3019,-1,1064,304
3020,-1,1050,278
3021,-1,1022,264
3022,-1,1009,250
3023,-1,1019,251
3024,-1,1009,244
3025,-1,1016,296
3026,-1,969,294
3027,-1,934,271
3028,-1,915,268
3029,-1,915,268
3030,-1,915,268
3031,-1,915,268
3032,-1,915,268
3033,-1,915,268
3034,-1,915,268
3035,-1,915,268
3036,-1,915,268
3037,-1,915,268
3038,-1,915,268
3039,-1,915,268
3040,-1,915,268
3041,-1,915,268
3042,-1,915,268
3043,-1,915,268
3044,-1,915,268
3045,-1,915,268
3046,-1,915,268
3047,-1,915,268
3048,-1,915,268
3049,-1,915,268
3050,-1,915,268
3051,-1,915,268
3052,-1,915,268
3053,-1,915,268
3054,-1,915,268
3055,-1,915,268
3056,-1,915,268
3057,-1,915,268
3058,-1,915,268
3059,-1,915,268
3060,-1,915,268
3061,-1,915,268
3062,-1,915,268
3063,-1,915,268
3064,-1,915,268
3065,-1,915,268
3066,-1,915,268
3067,-1,915,268
3068,-1,915,268
3069,-1,915,268
3070,-1,915,268
3071,-1,915,268
3072,-1,915,268
3073,-1,915,268
3074,-1,915,268
3075,-1,915,268
3076,-1,915,268
3077,-1,915,268
3078,-1,915,268
3079,-1,915,268
3080,-1,915,268
3081,-1,915,268
3082,-1,915,268
3083,-1,915,268
3084,-1,915,268
3085,-1,915,268
3086,-1,915,268
3087,-1,915,268
3088,-1,915,268
3089,-1,915,268
3090,-1,915,268
3091,-1,829,293
3092,-1,706,346
3093,-1,636,376
3094,-1,581,445
3095,-1,459,455
3096,-1,377,504
3097,-1,305,548
3098,-1,282,556
3099,-1,256,544
3100,-1,181,523
3101,-1,183,517
3102,-1,189,508
3103,-1,316,525
3104,-1,365,516
3105,-1,424,502
3106,-1,491,480
3107,-1,559,442
3108,-1,664,399
3109,-1,768,400
3110,-1,847,369
3111,-1,886,315
3112,-1,915,268
3113,-1,915,268
3114,-1,915,268
3115,-1,915,268
3116,-1,915,268
3117,-1,915,268
3118,-1,915,268
3119,-1,915,268
3120,-1,915,268
3121,-1,915,268
3122,-1,915,268
3123,-1,915,268
3124,-1,915,268
3125,-1,915,268
3126,-1,915,268
3127,-1,915,268
3128,-1,915,268
3129,-1,915,268
3130,-1,915,268
3131,-1,915,268
3132,-1,915,268
3133,-1,915,268
3134,-1,915,268
3135,-1,915,268
3136,-1,915,268
3137,-1,915,268
3138,-1,915,268
3139,-1,915,268
3140,-1,915,268
3141,-1,915,268
3142,-1,915,268
3143,-1,915,268
3144,-1,915,268
3145,-1,915,268
3146,-1,915,268
3147,-1,915,268
3148,-1,915,268
3149,-1,915,268
3150,-1,915,268
3151,-1,915,268
3152,-1,915,268
3153,-1,915,268
3154,-1,915,268
3155,-1,915,268
3156,-1,915,268
3157,-1,915,268
3158,-1,915,268
3159,-1,915,268
3160,-1,915,268
3161,-1,915,268
3162,-1,915,268
3163,-1,915,268
3164,-1,915,268
3165,-1,915,268
3166,-1,915,268
3167,-1,915,268
3168,-1,915,268
3169,-1,915,268
3170,-1,915,268
3171,-1,915,268
3172,-1,915,268
3173,-1,915,268
3174,-1,915,268
3175,-1,915,268
3176,-1,915,268
3177,-1,915,268
3178,-1,915,268
3179,-1,915,268
3180,-1,915,268
3181,-1,915,268
3182,-1,915,268
3183,-1,915,268
3184,-1,915,268
3185,-1,915,268
3186,-1,915,268
3187,-1,915,268
3188,-1,915,268
3189,-1,915,268
3190,-1,915,268
3191,-1,915,268
3192,-1,915,268
3193,-1,915,268
3194,-1,915,268
3195,-1,915,268
3196,-1,915,268
3197,-1,915,268
3198,-1,915,268
3199,-1,915,268
3200,-1,972,286
3201,-1,1028,290
3202,-1,1090,282
3203,-1,1098,243
3204,-1,1083,259
3205,-1,1094,258
3206,-1,1136,286
3207,-1,1149,299
3208,-1,1190,341
3209,-1,1230,379
3210,-1,1275,416
3211,-1,1318,447
3212,-1,1361,487
3213,-1,1404,532
3214,-1,1445,558
3215,-1,1496,587
3216,-1,1525,618
3217,-1,1548,636
3218,-1,1599,651
3219,-1,1633,660
3220,-1,1667,672
3221,-1,1689,679
3222,-1,1729,697
3223,-1,1744,705
3224,-1,1689,742
3225,-1,1694,745
3226,-1,1689,764
3227,-1,1705,791
3228,-1,1706,809
3229,-1,1779,818
3230,-1,1770,844
3231,-1,1770,862
3232,-1,1726,887
3233,-1,1693,877
3234,-1,1731,821
3235,-1,1719,747
3236,-1,1699,702
3237,-1,1671,621
3238,-1,1644,555
3239,-1,1614,499
3240,-1,1584,450
3241,-1,1549,402
3242,-1,1519,363
3243,-1,1485,325
3244,-1,1457,293
3245,-1,1429,268
3246,-1,1401,242
3247,-1,1376,222
3248,-1,1348,203
3249,-1,1339,198
3250,-1,1309,182
3251,-1,1279,167
3252,-1,1260,158
3253,-1,1239,150
3254,-1,1226,150
3255,-1,1213,147
3256,-1,1190,149
3257,-1,1162,162
3258,-1,1149,162
3259,-1,1143,166
3260,-1,1088,195
3261,-1,1073,255
3262,-1,1022,248
3263,-1,948,240
3264,-1,892,287
3265,-1,842,289
3266,-1,792,265
3267,-1,764,189
3268,-1,792,200
3269,-1,819,220
3270,-1,797,246
3271,-1,768,266
3272,-1,730,310
3273,-1,680,355
3274,-1,617,397
3275,-1,555,437
3276,-1,481,490
3277,-1,420,540
3278,-1,360,592
3279,-1,297,648
3280,-1,255,700
3281,-1,289,738
3282,-1,296,764
3283,-1,318,774
3284,-1,318,776
3285,-1,342,793
3286,-1,360,811
3287,-1,383,830
3288,-1,409,853
3289,-1,435,879
3290,-1,458,895
3291,-1,460,903
3292,-1,475,889
3293,-1,490,868
3294,-1,532,808
3295,-1,559,737
3296,-1,552,703
3297,-1,706,635
3298,-1,801,576
3299,-1,905,453
3300,-1,915,268
3301,-1,915,268
3302,-1,915,268
3303,-1,915,268
3304,-1,915,268
3305,-1,915,268
3306,-1,915,268
3307,-1,915,268
3308,-1,915,268
3309,-1,915,268
3310,-1,915,268
3311,-1,915,268
3312,-1,915,268
3313,-1,915,268
3314,-1,915,268
3315,-1,915,268
3316,-1,915,268
3317,-1,915,268
3318,-1,915,268
3319,-1,915,268
3320,-1,915,268
3321,-1,915,268
3322,-1,915,268
3323,-1,915,268
3324,-1,915,268
3325,-1,915,268
3326,-1,915,268
3327,-1,915,268
3328,-1,915,268
3329,-1,915,268
3330,-1,915,268
3331,-1,915,268
3332,-1,915,268
3333,-1,915,268
3334,-1,915,268
3335,-1,915,268
3336,-1,915,268
3337,-1,915,268
3338,-1,915,268
3339,-1,915,268
3340,-1,915,268
3341,-1,915,268
3342,-1,915,268
3343,-1,915,268
3344,-1,915,268
3345,-1,915,268
3346,-1,915,268
3347,-1,915,268
3348,-1,915,268
3349,-1,915,268
3350,-1,915,268
3351,-1,915,268
3352,-1,915,268
3353,-1,915,268
3354,-1,915,268
3355,-1,915,268
3356,-1,915,268
3357,-1,915,268
3358,-1,915,268
3359,-1,915,268
3360,-1,915,268
3361,-1,915,268
3362,-1,915,268
3363,-1,915,268
3364,-1,915,268
3365,-1,915,268
3366,-1,915,268
3367,-1,1125,327
3368,-1,1239,299
3369,-1,1351,364
3370,-1,1341,517
3371,-1,1394,569
3372,-1,1482,627
3373,-1,1543,645
3374,-1,1596,670
3375,-1,1606,700
3376,-1,1650,699
3377,-1,1624,642
3378,-1,1596,592
3379,-1,1566,541
3380,-1,1534,495
3381,-1,1500,455
3382,-1,1470,417
3383,-1,1434,383
3384,-1,1404,349
3385,-1,1374,324
3386,-1,1344,301
3387,-1,1317,281
3388,-1,1297,252
3389,-1,1250,229
3390,-1,1206,224
3391,-1,1205,251
3392,-1,1152,281
3393,-1,1116,339
3394,-1,1065,324
3395,-1,972,279
3396,-1,915,268
3397,-1,915,268
3398,-1,915,268
3399,-1,915,268
3400,-1,915,268
3401,-1,915,268
3402,-1,923,263
3403,-1,919,282
3404,-1,914,300
3405,-1,934,352
3406,-1,936,331
3407,-1,959,322
3408,-1,936,296
3409,-1,933,276
3410,-1,929,258
3411,-1,922,242
3412,-1,915,227
3413,-1,910,215
3414,-1,907,206
3415,-1,897,199
3416,-1,898,189
3417,-1,907,194
3418,-1,911,193
3419,-1,927,205
3420,-1,928,199
3421,-1,913,239
3422,-1,900,256
3423,-1,907,264
3424,-1,915,268
3425,-1,915,268
3426,-1,915,268
3427,-1,915,268
3428,-1,915,268
3429,-1,915,268
3430,-1,915,268
3431,-1,915,268
3432,-1,915,268
3433,-1,915,268
3434,-1,915,268
3435,-1,915,268
3436,-1,915,268
3437,-1,915,268
3438,-1,915,268
3439,-1,915,268
3440,-1,915,268
3441,-1,915,268
3442,-1,915,268
3443,-1,915,268
3444,-1,915,268
3445,-1,915,268
3446,-1,915,268
3447,-1,915,268
3448,-1,915,268
3449,-1,915,268
3450,-1,915,268
3451,-1,915,268
3452,-1,915,268
3453,-1,915,268
3454,-1,915,268
3455,-1,915,268
3456,-1,915,268
3457,-1,915,268
3458,-1,915,268
3459,-1,915,268
3460,-1,915,268
3461,-1,915,268
3462,-1,915,268
3463,-1,915,268
3464,-1,915,268
3465,-1,915,268
3466,-1,915,268
3467,-1,915,268
3468,-1,915,268
3469,-1,915,268
3470,-1,915,268
3471,-1,915,268
3472,-1,915,268
3473,-1,915,268
3474,-1,915,268
3475,-1,915,268
3476,-1,915,268
3477,-1,915,268
3478,-1,915,268
3479,-1,915,268
3480,-1,933,257
3481,-1,962,263
3482,-1,983,265
3483,-1,999,225
3484,-1,994,213
3485,-1,1010,212
3486,-1,1020,194
3487,-1,1023,177
3488,-1,1018,168
3489,-1,1022,150
3490,-1,1030,144
3491,-1,1034,146
3492,-1,1030,156
3493,-1,1019,174
3494,-1,994,187
3495,-1,975,195
3496,-1,970,231
3497,-1,936,248
3498,-1,919,254
3499,-1,915,268
3500,-1,915,268
3501,-1,915,268
3502,-1,915,268
3503,-1,915,268
3504,-1,915,268
3505,-1,915,268
3506,-1,915,268
3507,-1,915,268
3508,-1,915,268
3509,-1,915,268
3510,-1,915,268
3511,-1,915,268
3512,-1,915,268
3513,-1,915,268
3514,-1,915,268
3515,-1,915,268
3516,-1,915,268
3517,-1,915,268
3518,-1,915,268
3519,-1,915,268
3520,-1,915,268
3521,-1,915,268
3522,-1,915,268
3523,-1,915,268
3524,-1,915,268
3525,-1,915,268
3526,-1,915,268
3527,-1,915,268
3528,-1,915,268
3529,-1,915,268
3530,-1,915,268
3531,-1,915,268
3532,-1,915,268
3533,-1,915,268
3534,-1,915,268
3535,-1,915,268
3536,-1,915,268
3537,-1,915,268
3538,-1,915,268
3539,-1,915,268
3540,-1,915,268
3541,-1,915,268
3542,-1,915,268
3543,-1,915,268
3544,-1,915,268
3545,-1,915,268
3546,-1,915,268
3547,-1,915,268
3548,-1,915,268
3549,-1,915,268
3550,-1,915,268
3551,-1,915,268
3552,-1,915,268
3553,-1,915,268
3554,-1,915,268
3555,-1,915,268
3556,-1,915,268
3557,-1,915,268
3558,-1,915,268
3559,-1,915,268
3560,-1,915,268
3561,-1,915,268
3562,-1,915,268
3563,-1,915,268
3564,-1,915,268
3565,-1,915,268
3566,-1,915,268
3567,-1,915,268
3568,-1,915,268
3569,-1,915,268
3570,-1,915,268
3571,-1,915,268
3572,-1,915,268
3573,-1,915,268
3574,-1,915,268
3575,-1,915,268
3576,-1,915,268
3577,-1,915,268
3578,-1,915,268
3579,-1,915,268
3580,-1,915,268
3581,-1,915,268
3582,-1,915,268
3583,-1,915,268
3584,-1,915,268
3585,-1,915,268
3586,-1,915,268
3587,-1,915,268
3588,-1,915,268
3589,-1,915,268
3590,-1,915,268
3591,-1,915,268
3592,-1,915,268
3593,-1,915,268
3594,-1,915,268
3595,-1,915,268
3596,-1,915,268
3597,-1,915,268
3598,-1,915,268
3599,-1,915,268
3600,-1,915,268
3601,-1,915,268
3602,-1,915,268
3603,-1,915,268
3604,-1,915,268
3605,-1,915,268
3606,-1,915,268
3607,-1,915,268
3608,-1,915,268
3609,-1,915,268
3610,-1,915,268
3611,-1,915,268
3612,-1,915,268
3613,-1,915,268
3614,-1,915,268
3615,-1,915,268
3616,-1,915,268
3617,-1,915,268
3618,-1,915,268
3619,-1,915,268
3620,-1,915,268
3621,-1,915,268
3622,-1,915,268
3623,-1,915,268
3624,-1,915,268
3625,-1,915,268
3626,-1,915,268
3627,-1,915,268
3628,-1,915,268
3629,-1,915,268
3630,-1,915,268
3631,-1,915,268
3632,-1,915,268
3633,-1,915,268
3634,-1,915,268
3635,-1,915,268
3636,-1,915,268
3637,-1,915,268
3638,-1,915,268
3639,-1,915,268
3640,-1,915,268
3641,-1,915,268
3642,-1,915,268
3643,-1,915,268
3644,-1,915,268
3645,-1,915,268
3646,-1,915,268
3647,-1,915,268
3648,-1,915,268
3649,-1,915,268
3650,-1,915,268
3651,-1,915,268
3652,-1,915,268
3653,-1,915,268
3654,-1,915,268
3655,-1,915,268
3656,-1,915,268
3657,-1,915,268
3658,-1,915,268
3659,-1,915,268
3660,-1,915,268
3661,-1,915,268
3662,-1,915,268
3663,-1,915,268
3664,-1,915,268
3665,-1,915,268
3666,-1,915,268
3667,-1,915,268
3668,-1,915,268
3669,-1,915,268
3670,-1,915,268
3671,-1,915,268
3672,-1,915,268
3673,-1,915,268
3674,-1,915,268
3675,-1,915,268
3676,-1,915,268
3677,-1,915,268
3678,-1,915,268
3679,-1,915,268
3680,-1,915,268
3681,-1,915,268
3682,-1,915,268
3683,-1,915,268
3684,-1,915,268
3685,-1,915,268
3686,-1,915,268
3687,-1,915,268
3688,-1,915,268
3689,-1,915,268
3690,-1,915,268
3691,-1,915,268
3692,-1,915,268
3693,-1,915,268
3694,-1,915,268
3695,-1,915,268
3696,-1,915,268
3697,-1,915,268
3698,-1,915,268
3699,-1,915,268
3700,-1,915,268
3701,-1,915,268
3702,-1,915,268
3703,-1,915,268
3704,-1,915,268
3705,-1,915,268
3706,-1,915,268
3707,-1,915,268
3708,-1,915,268
3709,-1,915,268
3710,-1,915,268
3711,-1,915,268
3712,-1,915,268
3713,-1,926,304
3714,-1,926,315
3715,-1,911,299
3716,-1,913,229
3717,-1,956,242
3718,-1,975,246
3719,-1,968,275
3720,-1,950,292
3721,-1,929,331
3722,-1,905,364
3723,-1,887,397
3724,-1,865,428
3725,-1,853,465
3726,-1,827,505
3727,-1,805,553
3728,-1,787,600
3729,-1,765,648
3730,-1,743,686
3731,-1,728,689
3732,-1,712,692
3733,-1,695,700
3734,-1,677,711
3735,-1,660,722
3736,-1,646,734
3737,-1,635,745
3738,-1,630,718
3739,-1,658,639
3740,-1,682,567
3741,-1,712,498
3742,-1,737,437
3743,-1,765,379
3744,-1,790,330
3745,-1,811,284
3746,-1,842,248
3747,-1,858,240
3748,-1,870,203
3749,-1,891,164
3750,-1,908,136
3751,-1,927,117
3752,-1,940,100
3753,-2,0,0
3754,-2,0,0
3755,-2,0,0
3756,-1,990,53
3757,-1,1001,47
3758,-1,1007,44
3759,-1,1018,43
3760,-1,1024,43
3761,-1,1031,41
3762,-1,1039,38
3763,-1,1046,38
3764,-1,1052,38
3765,-1,1059,43
3766,-1,1065,46
3767,-1,1071,47
3768,-1,1076,53
3769,-2,0,0
3770,-2,0,0
3771,-2,0,0
3772,-2,0,0
3773,-2,0,0
3774,-2,0,0
3775,-2,0,0
3776,-2,0,0
3777,-2,0,0
3778,-2,0,0
3779,-2,0,0
3780,-1,1125,140
3781,-1,1125,150
3782,-1,1129,160
3783,-1,1131,167
3784,-1,1136,177
3785,-1,1136,179
3786,-1,1138,169
3787,-1,1140,160
3788,-1,1140,150
3789,-1,1140,141
3790,-1,1142,136
3791,-1,1143,133
3792,-1,1130,133
3793,-1,1116,145
3794,-1,1104,156
3795,-1,1094,161
3796,-1,1048,178
3797,-1,1034,245
3798,-1,982,245
3799,-1,933,240
3800,-1,946,246
3801,-1,1005,251
3802,-1,1048,204
3803,-1,1063,163
3804,-1,1085,142
3805,-1,1116,133
3806,-1,1131,124
3807,-1,1144,120
3808,-1,1151,118
3809,-1,1155,121
3810,-1,1155,124
3811,-1,1155,133
3812,-1,1155,140
3813,-1,1155,145
3814,-1,1155,155
3815,-1,1153,155
3816,-1,1153,141
3817,-1,1149,129
3818,-1,1144,117
3819,-1,1140,105
3820,-1,1138,94
3821,-1,1136,86
3822,-1,1134,75
3823,-1,1127,66
3824,-1,1121,58
3825,-1,1116,49
3826,-1,1110,41
3827,-1,1106,37
3828,-1,1099,27
3829,-1,1089,23
3830,-2,0,0
3831,-2,0,0
3832,-2,0,0
3833,-1,1067,8
3834,-1,1061,8
3835,-1,1052,6
3836,-1,1046,11
3837,-1,1035,11
3838,-1,1026,14
3839,-1,1018,17
3840,-1,1005,26
3841,-1,994,32
3842,-1,981,44
3843,-1,973,55
3844,-1,957,74
3845,-1,938,93
3846,-1,919,117
3847,-1,914,135
3848,-1,900,150
3849,-1,897,163
3850,-1,906,171
3851,-1,925,178
3852,-1,936,185
3853,-1,941,190
3854,-1,937,190
3855,-1,912,209
3856,-1,902,246
3857,-1,904,259
3858,-1,915,268
3859,-1,915,268
3860,-1,915,268
3861,-1,915,268
3862,-1,965,247
3863,-1,1063,255
3864,-1,1169,223
3865,-1,1183,225
3866,-1,1197,249
3867,-1,1241,251
3868,-1,1263,246
3869,-1,1283,226
3870,-1,1293,213
3871,-1,1309,199
3872,-1,1318,193
3873,-1,1324,184
3874,-1,1329,181
3875,-1,1330,172
3876,-1,1333,162
3877,-1,1327,152
3878,-1,1329,155
3879,-1,1318,143
3880,-1,1200,181
3881,-1,1014,237
3882,-1,746,311
3883,-1,477,366
3884,-1,349,422
3885,-1,238,437
3886,-1,234,437
3887,-1,234,440
3888,-1,232,441
3889,-1,236,441
3890,-1,373,423
3891,-1,497,341
3892,-1,688,276
3893,-1,859,214
3894,-1,995,156
3895,-1,1107,111
3896,-1,1135,95
3897,-1,1146,80
3898,-1,1153,89
3899,-1,1139,105
3900,-1,1123,125
3901,-1,1110,142
3902,-1,1093,174
3903,-1,1054,193
3904,-1,1024,240
3905,-1,985,234
3906,-1,934,227
3907,-1,915,268
3908,-1,915,268
3909,-1,915,268
3910,-1,915,268
3911,-1,915,268
3912,-1,915,268
3913,-1,915,268
3914,-1,915,268
3915,-1,915,268
3916,-1,899,296
3917,-1,863,298
3918,-1,814,271
3919,-1,803,234
3920,-1,819,244
3921,-1,825,249
3922,-1,793,269
3923,-1,774,288
3924,-1,750,319
3925,-1,728,340
3926,-1,710,370
3927,-1,690,401
3928,-1,670,435
3929,-1,653,463
3930,-1,638,450
3931,-1,623,436
3932,-1,613,425
3933,-1,598,413
3934,-1,583,405
3935,-1,570,394
3936,-1,555,388
3937,-1,540,382
3938,-1,530,375
3939,-1,515,373
3940,-1,503,373
3941,-1,490,370
3942,-1,477,373
3943,-1,465,373
3944,-1,454,375
3945,-1,443,383
3946,-1,432,388
3947,-1,420,397
3948,-1,427,407
3949,-1,465,370
3950,-1,515,343
3951,-1,560,317
3952,-1,584,302
3953,-1,596,279
3954,-1,624,265
3955,-1,629,265
3956,-1,648,244
3957,-1,697,257
3958,-1,746,267
3959,-1,840,280
3960,-1,914,269
3961,-1,915,268
3962,-1,938,257
3963,-1,981,263
3964,-1,1010,243
3965,-1,1029,244
3966,-1,1018,257
3967,-1,1042,251
3968,-1,1056,245
3969,-1,1061,235
3970,-1,1065,225
3971,-1,1076,213
3972,-1,1082,210
3973,-1,1091,199
3974,-1,1097,193
3975,-1,1101,185
3976,-1,1098,184
3977,-1,1092,197
3978,-1,1106,208
3979,-1,1115,181
3980,-1,1116,160
3981,-1,1127,198
3982,-1,1119,186
3983,-1,1113,174
3984,-1,1113,165
3985,-1,1120,159
3986,-1,1125,150
3987,-1,1125,148
3988,-1,1125,148
3989,-1,1123,150
3990,-1,1121,153
3991,-1,1121,157
3992,-1,1120,160
3993,-1,1107,170
3994,-1,1103,195
3995,-1,1099,227
3996,-1,1087,226
3997,-1,1081,198
3998,-1,1103,224
3999,-1,1087,238
4000,-1,1079,267
4001,-1,1076,288
4002,-1,1077,315
4003,-1,1076,339
4004,-1,1069,367
4005,-1,1065,394
4006,-1,1067,401
4007,-1,1082,379
4008,-1,1095,364
4009,-1,1106,352
4010,-1,1116,339
4011,-1,1118,328
4012,-1,1118,311
4013,-1,1104,298
4014,-1,1090,304
4015,-1,1080,311
4016,-1,1059,302
4017,-1,1030,317
4018,-1,983,304
4019,-1,939,275
4020,-1,915,268
4021,-1,915,268
4022,-1,915,268
4023,-1,915,268
4024,-1,915,268
4025,-1,915,268
4026,-1,915,268
4027,-1,915,268
4028,-1,915,268
4029,-1,915,268
4030,-1,915,268
4031,-1,915,268
4032,-1,915,268
4033,-1,915,268
4034,-1,915,268
4035,-1,915,268
4036,-1,915,268
4037,-1,915,268
4038,-1,915,268
4039,-1,915,268
4040,-1,915,268
4041,-1,915,268
4042,-1,915,268
4043,-1,915,268
4044,-1,915,268
4045,-1,915,268
4046,-1,915,268
4047,-1,915,268
4048,-1,915,268
4049,-1,915,268
4050,-1,1112,179
4051,-1,1302,230
4052,-1,1408,270
4053,-1,1453,248
4054,-1,1485,124
4055,-1,1592,155
4056,-1,1673,341
4057,-1,1734,377
4058,-1,1752,390
4059,-1,1821,432
4060,-1,1819,436
4061,-1,1815,444
4062,-1,1815,447
4063,-1,1378,321
4064,-1,1382,317
4065,-1,1386,315
4066,-1,1391,310
4067,-1,1395,310
4068,-1,1395,309
4069,-1,1399,309
4070,-1,1404,309
4071,-1,1404,312
4072,-1,1408,315
4073,-1,1410,320
4074,-1,1410,320
4075,-1,1408,317
4076,-1,1408,315
4077,-1,1406,315
4078,-1,1404,315
4079,-1,1404,315
4080,-1,1401,315
4081,-1,1401,315
4082,-1,1397,315
4083,-1,1399,315
4084,-1,1384,318
4085,-1,1370,322
4086,-1,1336,301
4087,-1,1281,328
4088,-1,1216,365
4089,-1,1160,382
4090,-1,1118,345
4091,-1,1070,320
4092,-1,982,279
4093,-1,915,268
4094,-1,915,268
4095,-1,915,268
4096,-1,915,268
4097,-1,915,268
4098,-1,915,268
4099,-1,915,268
4100,-1,915,268
4101,-1,915,268
4102,-1,915,268
4103,-1,915,268
4104,-1,915,268
4105,-1,915,268
4106,-1,915,268
4107,-1,915,268
4108,-1,915,268
4109,-1,915,268
4110,-1,915,268
4111,-1,915,268
4112,-1,915,268
4113,-1,915,268
4114,-1,915,268
4115,-1,915,268
4116,-1,915,268
4117,-1,915,268
4118,-1,915,268
4119,-1,915,268
4120,-1,915,268
4121,-1,915,268
4122,-1,915,268
4123,-1,915,268
4124,-1,915,268
4125,-1,915,268
4126,-1,915,268
4127,-1,915,268
4128,-1,915,268
4129,-1,915,268
4130,-1,915,268
4131,-1,915,268
4132,-1,915,268
4133,-1,915,268
4134,-1,915,268
4135,-1,915,268
4136,-1,915,268
4137,-1,915,268
4138,-1,915,268
4139,-1,915,268
4140,-1,915,268
4141,-1,915,268
4142,-1,915,268
4143,-1,915,268
4144,-1,915,268
4145,-1,915,268
4146,-1,915,268
4147,-1,915,268
4148,-1,915,268
4149,-1,915,268
4150,-1,915,268
4151,-1,915,268
4152,-1,915,268
4153,-1,915,268
4154,-1,915,268
4155,-1,915,268
4156,-1,915,268
4157,-1,915,268
4158,-1,915,268
4159,-1,915,268
4160,-1,915,268
4161,-1,915,268
4162,-1,915,268
4163,-1,915,268
4164,-1,941,254
4165,-1,990,257
4166,-1,1023,226
4167,-1,1046,212
4168,-1,1069,217
4169,-1,1092,208
4170,-1,1098,189
4171,-1,1097,175
4172,-1,1100,163
4173,-1,1101,150
4174,-1,1097,143
4175,-1,1093,140
4176,-1,1089,136
4177,-1,1080,133
4178,-1,1078,129
4179,-1,1071,129
4180,-1,1065,129
4181,-1,1063,129
4182,-1,1054,129
4183,-1,1050,129
4184,-1,1044,135
4185,-1,1039,136
